"","Provider.ID","HAI_1_SIR","HAI_1a_SIR","HAI_2_SIR","HAI_2a_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE","PSI_90_SAFETY"
"3643",390316,NA,NA,1,NA,NA,NA,NA,NA,2248,76
"3644",390321,NA,NA,NA,NA,NA,NA,NA,1,2300,110
"3645",390322,NA,NA,NA,NA,NA,NA,NA,NA,2182,71
"3646",390323,NA,NA,NA,NA,NA,NA,NA,NA,2248,81
"3647",390324,NA,NA,NA,NA,NA,NA,NA,NA,2399,76
"3648",390325,NA,NA,NA,NA,NA,NA,NA,850,2237,73
"3649",390326,1,1,511,751,1556,NA,885,708,NA,92
"3650",390327,NA,NA,NA,NA,NA,NA,NA,1,2366,93
"3651",390328,617,314,523,1145,940,NA,358,902,2311,74
"3652",390329,7973,8128,1591,8239,1165,NA,12554,972,2270,77
"3653",391300,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"3654",391301,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"3655",391302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3656",391303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3657",391304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3658",391305,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"3659",391306,NA,NA,1,NA,NA,NA,NA,507,2259,NA
"3660",391307,NA,NA,NA,NA,NA,NA,NA,1,2322,NA
"3661",391308,NA,NA,NA,NA,NA,NA,NA,8020,NA,NA
"3662",391309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3663",391312,NA,NA,1,NA,NA,NA,NA,1,NA,NA
"3664",391313,NA,NA,1,NA,NA,NA,NA,624,2259,NA
"3665",391314,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"3666",391315,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA
"3667",393302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3668",393303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3669",393304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3670",393307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3671",393308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3672",393309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3673",400001,582,755,435,872,NA,NA,NA,NA,2259,NA
"3674",400003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3675",400004,1,NA,1,1,NA,NA,NA,NA,NA,NA
"3676",400005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3677",400006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678",400007,1438,1247,107,213,NA,NA,NA,NA,NA,NA
"3679",400009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3680",400010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3681",400011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682",400012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683",400013,264,1,1,1,NA,NA,NA,NA,NA,NA
"3684",400014,NA,NA,NA,NA,NA,NA,NA,NA,2259,NA
"3685",400015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686",400016,215,101,374,352,NA,NA,925,NA,2215,NA
"3687",400018,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA
"3688",400019,383,633,249,530,NA,NA,NA,NA,NA,NA
"3689",400021,1,1,97,143,NA,NA,NA,682,NA,NA
"3690",400022,1001,248,617,735,NA,NA,NA,NA,2259,NA
"3691",400026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3692",400032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3693",400044,829,659,374,656,NA,NA,NA,154,NA,NA
"3694",400048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695",400061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3696",400079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3697",400087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698",400098,1026,NA,196,1,NA,NA,NA,NA,NA,NA
"3699",400102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3700",400103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3701",400104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3702",400105,679,NA,680,NA,NA,NA,NA,NA,NA,NA
"3703",400106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3704",400109,112,127,438,327,NA,NA,1,410,2311,NA
"3705",400110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706",400111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3707",400112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3708",400113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3709",400114,1,1,56,1,NA,NA,NA,NA,NA,NA
"3710",400115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3711",400117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3712",400118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713",400120,NA,NA,NA,NA,NA,NA,NA,NA,2259,NA
"3714",400121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3715",400122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716",400123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3717",400124,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"3718",400125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3719",400126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3720",400127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3721",400128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722",400130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723",400131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724",403301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725",410001,482,780,808,781,NA,NA,NA,908,2366,75
"3726",410004,600,940,970,1209,1,NA,1026,607,2333,67
"3727",410005,724,1715,583,1152,462,NA,NA,604,2259,65
"3728",410006,383,NA,813,1,NA,NA,NA,1869,2333,120
"3729",410007,683,701,583,570,965,1821,197,1032,2204,83
"3730",410008,1,NA,521,1,8763,NA,1,1043,2204,71
"3731",410009,693,1298,1167,1872,1814,NA,1324,1243,2333,88
"3732",410010,587,334,1,NA,NA,835,1,128,NA,134
"3733",410011,223,327,623,924,1,NA,1226,1024,NA,61
"3734",410012,617,1,1084,371,568,NA,703,1395,2215,68
"3735",410013,1,1,1,1,11981,NA,NA,1177,2270,94
"3736",420002,194,214,215,175,492,NA,353,1191,2344,88
"3737",420004,525,604,644,736,1283,320,1059,737,2366,116
"3738",420005,NA,NA,433,NA,NA,NA,NA,1187,NA,78
"3739",420007,631,752,446,499,8514,1331,1042,720,2377,94
"3740",420009,875,NA,1138,1,986,NA,1494,667,2322,107
"3741",420010,1,1,1,1,NA,NA,NA,1817,2259,100
"3742",420011,NA,NA,NA,NA,NA,NA,NA,1451,NA,90
"3743",420015,873,NA,412,1,8101,NA,NA,917,2366,107
"3744",420018,861,937,1087,824,8271,524,1550,636,2248,122
"3745",420019,NA,NA,NA,NA,NA,NA,NA,1498,NA,80
"3746",420020,1,NA,500,1614,NA,NA,NA,7889,2333,86
"3747",420023,464,317,671,1081,828,268,1627,860,2182,66
"3748",420026,642,1037,119,208,341,NA,512,1035,2259,80
"3749",420027,976,1342,394,315,553,NA,797,1259,2237,82
"3750",420030,1033,NA,1,NA,1,NA,1,233,2300,88
"3751",420033,NA,NA,1,1,NA,NA,NA,305,2215,68
"3752",420036,1465,NA,255,688,NA,NA,1,437,2311,95
"3753",420037,NA,NA,602,NA,NA,NA,NA,948,2333,75
"3754",420038,1,NA,650,462,NA,NA,NA,757,2226,78
"3755",420043,NA,NA,NA,NA,NA,NA,NA,1228,NA,92
"3756",420048,8210,NA,625,622,NA,NA,NA,827,2270,94
"3757",420049,636,549,227,303,1,682,1271,449,2300,68
"3758",420051,307,275,694,696,567,560,979,858,2322,77
"3759",420053,NA,NA,1,NA,1,NA,NA,687,2248,65
"3760",420055,NA,NA,1,1,NA,NA,NA,188,NA,78
"3761",420057,NA,NA,774,NA,NA,NA,NA,238,NA,88
"3762",420065,187,497,528,886,1,496,1,694,NA,79
"3763",420066,NA,NA,NA,NA,NA,NA,NA,1,NA,86
"3764",420067,269,1,1003,307,1,NA,1,963,2300,52
"3765",420068,1052,504,1270,1774,1590,NA,1947,7874,2215,95
"3766",420069,1,NA,1,1,NA,NA,NA,1,2311,82
"3767",420070,428,378,1,1,1,1,7939,564,2311,84
"3768",420071,417,267,757,1254,1013,824,1200,873,2344,104
"3769",420072,NA,NA,NA,NA,NA,NA,NA,1,2311,85
"3770",420073,622,326,758,630,544,223,739,948,2322,64
"3771",420078,685,698,1068,1326,899,192,1360,1088,NA,72
"3772",420079,858,1077,565,830,884,1633,1240,488,2322,70
"3773",420080,633,1279,1590,8594,1,NA,941,1256,2311,89
"3774",420082,397,1,1088,1261,807,NA,442,1968,2476,90
"3775",420083,692,NA,432,989,1380,NA,7922,917,2248,97
"3776",420085,566,584,512,375,1263,1,1539,1998,2410,69
"3777",420086,665,376,1396,1602,1615,326,445,559,2311,125
"3778",420087,740,1009,1069,844,880,609,1235,1366,2226,53
"3779",420089,740,NA,1,1,1,NA,NA,506,2281,83
"3780",420091,339,392,1048,1046,436,NA,11898,316,2237,115
"3781",420098,1,1,128,1,480,NA,8786,1255,2226,91
"3782",420101,895,NA,1,NA,NA,NA,NA,770,NA,80
"3783",420102,NA,NA,1,NA,NA,NA,NA,1,2237,68
"3784",420103,1,NA,444,NA,NA,NA,NA,991,2270,89
"3785",420104,NA,NA,848,NA,NA,NA,NA,956,NA,71
"3786",420105,323,621,425,1,593,NA,NA,246,2215,96
"3787",420106,1,1,1081,1453,968,NA,743,1306,2300,98
"3788",420107,NA,NA,1,NA,NA,NA,NA,720,NA,NA
"3789",420108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3790",421300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791",421301,NA,NA,NA,NA,NA,NA,NA,581,2300,NA
"3792",421302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3793",421303,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"3794",421304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3795",423300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3796",430005,1,NA,1,NA,841,NA,NA,437,2366,101
"3797",430008,NA,NA,NA,NA,NA,NA,NA,1,2259,88
"3798",430012,1,NA,354,NA,NA,NA,NA,1078,2259,90
"3799",430013,NA,NA,1,NA,NA,NA,NA,1449,2311,77
"3800",430014,1094,NA,1343,867,8299,NA,NA,857,2333,75
"3801",430015,NA,NA,1605,NA,NA,NA,NA,370,2344,85
"3802",430016,275,496,707,988,1584,8206,458,663,2300,80
"3803",430027,420,324,466,595,1567,524,98,1355,2300,92
"3804",430048,NA,NA,1,NA,NA,NA,NA,1232,2366,80
"3805",430077,307,282,529,615,891,NA,702,700,2432,107
"3806",430081,NA,NA,NA,NA,NA,NA,NA,1,NA,86
"3807",430082,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3808",430083,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3809",430084,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3810",430089,NA,NA,NA,NA,NA,NA,NA,1,2248,93
"3811",430090,NA,NA,1,NA,NA,NA,NA,NA,2259,66
"3812",430091,NA,NA,422,NA,NA,NA,NA,1,2377,83
"3813",430093,NA,NA,NA,NA,NA,1,NA,NA,NA,84
"3814",430095,564,1256,1056,458,NA,NA,NA,477,NA,70
"3815",430096,NA,NA,NA,NA,NA,NA,NA,NA,2311,97
"3816",430097,NA,NA,NA,NA,NA,NA,NA,806,2270,83
"3817",431300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3818",431301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3819",431302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3820",431305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3821",431306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3822",431307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3823",431308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",431309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3825",431310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3826",431311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3827",431312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3828",431313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3829",431314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3830",431315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3831",431316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832",431317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3833",431318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3834",431319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3835",431320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836",431321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3837",431322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3838",431323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3839",431324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3840",431325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3841",431326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3842",431327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3843",431328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3844",431329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3845",431330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3846",431331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3847",431332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3848",431333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3849",431334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3850",431335,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"3851",431336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3852",431337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3853",431338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3854",431339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3855",433300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3856",440001,NA,NA,NA,NA,NA,NA,NA,1,2281,80
"3857",440002,258,305,427,389,671,1,891,1118,2248,105
"3858",440003,785,1597,485,1,1344,NA,1278,1012,2226,88
"3859",440006,271,191,906,1048,1054,NA,1681,1405,2259,69
"3860",440007,NA,NA,NA,NA,NA,NA,NA,809,NA,86
"3861",440008,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
"3862",440009,486,1212,1,1,959,NA,1640,965,2311,83
"3863",440010,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3864",440011,853,1204,436,598,1667,NA,1499,1482,2366,91
"3865",440012,799,971,426,446,236,1,1,740,2248,79
"3866",440015,310,334,546,598,903,877,713,789,2248,91
"3867",440016,NA,NA,1,NA,NA,NA,NA,1887,NA,84
"3868",440017,612,344,460,534,1371,1,1106,676,2300,105
"3869",440018,1,NA,284,1,NA,NA,NA,1440,2454,85
"3870",440020,NA,NA,1,NA,NA,NA,NA,571,NA,88
"3871",440025,1,NA,1,1,1,NA,NA,261,2281,107
"3872",440029,194,1,1,1,1,NA,512,680,2248,87
"3873",440030,262,1,117,359,654,NA,1,883,2344,81
"3874",440031,540,NA,1,NA,785,NA,868,1179,NA,68
"3875",440032,NA,NA,NA,NA,NA,NA,NA,566,NA,86
"3876",440033,1,NA,1,1,NA,NA,NA,1,NA,85
"3877",440034,866,920,575,844,524,NA,8020,1124,2237,85
"3878",440035,436,429,353,1,1,701,616,618,2366,96
"3879",440039,556,498,714,644,488,840,1111,586,2248,81
"3880",440040,NA,NA,1,NA,NA,NA,NA,NA,NA,88
"3881",440046,1,NA,699,735,NA,NA,NA,1155,2344,87
"3882",440048,861,887,578,575,1402,566,922,962,2248,113
"3883",440049,215,240,321,346,1169,589,7831,989,2300,125
"3884",440050,1,NA,532,807,1,NA,NA,194,NA,103
"3885",440051,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
"3886",440053,672,961,412,860,938,850,775,1230,2204,83
"3887",440056,NA,NA,1,1,NA,NA,NA,550,NA,88
"3888",440057,NA,NA,886,NA,NA,NA,NA,993,NA,81
"3889",440058,1,NA,517,NA,1,NA,1,527,2259,96
"3890",440059,919,1182,231,327,1,NA,8096,1186,2248,74
"3891",440060,NA,NA,NA,NA,1,NA,NA,NA,NA,76
"3892",440061,NA,NA,1,NA,NA,NA,NA,8115,NA,80
"3893",440063,281,355,427,409,1106,NA,742,714,2322,87
"3894",440065,346,1,203,1,NA,NA,NA,894,2322,79
"3895",440067,NA,NA,1,NA,NA,NA,NA,1,2388,104
"3896",440068,NA,NA,1,NA,1,NA,NA,161,2270,88
"3897",440070,NA,NA,NA,NA,NA,NA,NA,839,NA,88
"3898",440072,1,NA,221,1,NA,NA,NA,679,NA,96
"3899",440073,261,384,538,1,1234,NA,483,770,170,56
"3900",440081,1275,568,505,437,NA,NA,1,621,2333,75
"3901",440082,363,238,655,802,1153,1430,683,1284,2248,91
"3902",440083,1,NA,1,NA,NA,NA,NA,1,NA,92
"3903",440084,NA,NA,698,698,NA,NA,NA,1081,NA,86
"3904",440091,240,505,751,1368,1507,NA,1137,1109,2248,77
"3905",440102,NA,NA,1,1,NA,NA,NA,702,2259,90
"3906",440104,450,423,911,1067,393,618,911,788,2388,79
"3907",440109,NA,NA,1,NA,NA,NA,NA,658,NA,91
"3908",440110,596,NA,337,NA,1,NA,NA,436,NA,78
"3909",440111,8301,12005,1500,1189,1894,NA,8390,319,NA,98
"3910",440120,1120,1152,1122,1510,1151,1,15074,892,2270,89
"3911",440125,588,425,393,387,495,1,961,722,192,59
"3912",440130,NA,NA,1,1,NA,NA,NA,1283,2333,91
"3913",440131,NA,NA,1,NA,NA,NA,NA,1,NA,84
"3914",440132,NA,NA,330,NA,NA,NA,NA,335,2454,60
"3915",440133,741,511,308,460,678,467,1355,894,2237,83
"3916",440137,1006,1,1,1,NA,NA,NA,955,NA,120
"3917",440144,1,1,1459,1493,509,NA,1557,8037,2270,114
"3918",440147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3919",440148,NA,NA,NA,NA,NA,NA,NA,1022,2333,82
"3920",440150,442,191,408,661,757,NA,481,775,2487,82
"3921",440151,1,NA,1,1,NA,NA,NA,8058,2355,83
"3922",440152,818,859,7907,7978,7873,NA,19391,574,2300,99
"3923",440153,NA,NA,1,1,NA,NA,NA,1137,NA,84
"3924",440156,983,1159,372,380,1141,1,1555,890,2226,62
"3925",440159,1890,NA,NA,NA,NA,NA,1,143,2270,80
"3926",440161,492,370,390,425,1093,1687,1120,1147,2237,58
"3927",440173,407,403,608,1080,656,8052,1241,797,2311,89
"3928",440175,NA,NA,1,NA,NA,NA,NA,479,NA,84
"3929",440176,466,944,158,1,1,NA,11937,803,2344,85
"3930",440180,NA,NA,1,NA,NA,NA,NA,391,NA,81
"3931",440181,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
"3932",440182,NA,NA,1,NA,NA,NA,NA,1,NA,91
"3933",440183,1461,1437,347,508,234,1,789,610,2248,72
"3934",440184,1,1,243,506,735,1,NA,897,NA,80
"3935",440185,408,392,255,196,1206,NA,8121,454,2226,101
"3936",440187,NA,NA,675,NA,NA,NA,NA,833,NA,114
"3937",440189,147,519,196,385,1,NA,1,784,2410,68
"3938",440192,NA,NA,1,NA,NA,NA,NA,1,NA,85
"3939",440193,1,1,523,335,1,1,804,959,2333,73
"3940",440194,593,434,102,287,498,NA,NA,1257,2270,84
"3941",440197,209,353,111,1,493,NA,813,614,2344,75
"3942",440200,NA,NA,NA,NA,NA,NA,NA,1,NA,88
"3943",440218,NA,NA,NA,NA,NA,NA,NA,1,NA,74
"3944",440227,750,1,156,1,1991,1,1,1055,2344,77
"3945",440228,1,1,1,1,1,NA,509,562,2248,77
"3946",440231,NA,NA,NA,NA,NA,NA,NA,605,NA,88
"3947",440232,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"3948",441300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3949",441301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3950",441303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3951",441304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3952",441305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3953",441306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3954",441307,NA,NA,NA,NA,NA,NA,NA,287,NA,NA
"3955",441308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3956",441309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3957",441310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3958",441311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3959",441313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3960",441314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3961",441315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3962",441316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3963",441318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3964",441319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3965",443302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3966",443303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3967",450002,165,1,428,866,373,1,214,537,2300,117
"3968",450007,146,345,321,355,12311,NA,NA,1241,2270,101
"3969",450010,131,105,85,157,428,NA,1133,795,2248,78
"3970",450011,606,664,910,1448,967,NA,7871,440,2270,79
"3971",450015,600,489,1254,1335,1246,264,1040,937,2281,115
"3972",450018,701,644,751,659,1,409,1527,564,2498,91
"3973",450021,606,603,608,645,906,698,907,1280,2270,89
"3974",450023,1310,7827,992,428,1240,626,1163,497,2237,64
"3975",450024,7820,1954,914,989,8598,8454,469,558,NA,136
"3976",450028,906,419,519,372,490,1872,1745,220,2259,81
"3977",450029,936,1041,621,390,1774,NA,872,868,2237,62
"3978",450032,1,NA,268,885,NA,NA,NA,1,2281,87
"3979",450033,504,448,659,846,1705,487,164,237,2182,59
"3980",450034,65,1,970,1390,547,515,1432,396,2322,67
"3981",450035,1494,1824,558,837,1,1,7858,574,2388,92
"3982",450037,424,532,295,374,1459,1,1724,349,2300,65
"3983",450039,196,194,777,861,1556,1243,458,843,2322,140
"3984",450040,264,159,448,560,634,955,1354,1365,2344,89
"3985",450042,475,294,476,1149,922,NA,814,489,2443,101
"3986",450044,616,467,440,484,754,1110,621,1136,2465,108
"3987",450046,682,520,647,594,725,328,8118,1202,2270,63
"3988",450051,458,373,772,470,1309,499,240,581,2182,52
"3989",450054,568,562,170,145,767,1,336,1049,2311,67
"3990",450055,NA,NA,1,NA,NA,NA,NA,1,NA,77
"3991",450056,793,880,306,276,650,432,325,647,2237,86
"3992",450058,184,36,674,1210,972,610,923,1522,2300,72
"3993",450064,572,593,1022,1651,1262,1,1861,1382,2311,94
"3994",450068,442,467,571,588,8046,1379,537,709,2237,90
"3995",450072,1,1,546,1,NA,NA,911,810,2300,82
"3996",450078,NA,NA,NA,NA,NA,NA,NA,1,NA,88
"3997",450079,802,557,331,494,222,NA,1,1089,2204,87
"3998",450080,NA,NA,1,1,NA,NA,NA,8041,2311,81
"3999",450082,NA,NA,1,NA,NA,NA,NA,712,NA,93
"4000",450083,881,1109,675,1383,882,NA,1588,1026,2311,53
"4001",450085,NA,NA,NA,NA,NA,NA,NA,NA,2237,79
"4002",450087,159,240,534,676,399,1469,1,1152,2259,70
"4003",450090,NA,NA,616,NA,NA,NA,NA,1917,NA,83
"4004",450092,1,NA,197,557,NA,NA,1694,1,2270,75
"4005",450097,555,745,486,628,1056,1551,954,880,2333,86
"4006",450099,NA,NA,1,NA,NA,NA,NA,671,2311,79
"4007",450101,213,245,396,485,553,8128,379,456,2377,127
"4008",450102,287,272,421,316,435,571,1066,1067,2281,80
"4009",450104,1067,NA,1,1,930,NA,NA,137,2344,71
"4010",450107,388,325,439,450,1404,231,929,1025,2333,84
"4011",450108,NA,NA,1,NA,NA,NA,NA,1351,2311,82
"4012",450119,134,1,443,393,1,NA,1210,816,2259,69
"4013",450124,509,513,723,839,521,NA,544,739,2300,93
"4014",450128,12044,11886,173,1,NA,NA,1812,499,2281,66
"4015",450130,191,476,355,450,637,NA,1,493,2259,92
"4016",450132,686,311,760,504,1525,NA,618,825,2410,103
"4017",450133,659,867,277,223,976,1597,742,749,2300,94
"4018",450135,385,286,826,648,1016,1082,193,896,2248,81
"4019",450137,1203,1207,405,439,1487,388,970,1201,2248,93
"4020",450143,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"4021",450144,NA,NA,NA,NA,NA,NA,NA,NA,NA,85
"4022",450147,302,657,466,705,1,1,11836,532,2248,83
"4023",450148,1,1,1,1,1,NA,NA,1294,2432,92
"4024",450152,1,1,1,1,1,NA,1562,661,2520,79
"4025",450154,NA,NA,381,NA,NA,NA,NA,280,2344,71
"4026",450155,NA,NA,NA,NA,NA,NA,NA,1584,NA,86
"4027",450162,NA,NA,631,NA,NA,NA,NA,NA,181,87
"4028",450163,471,984,1,1,NA,NA,NA,506,NA,73
"4029",450165,1,NA,1,1,NA,NA,NA,780,NA,76
"4030",450176,1417,1720,616,1109,11948,NA,558,873,2237,65
"4031",450177,NA,NA,1,NA,NA,NA,NA,458,NA,81
"4032",450178,NA,NA,1,NA,NA,NA,NA,1,NA,93
"4033",450184,703,741,131,198,687,1025,860,1010,2443,58
"4034",450187,NA,NA,546,NA,NA,NA,NA,1172,2259,90
"4035",450192,NA,NA,NA,NA,NA,NA,NA,1,2399,85
"4036",450193,512,602,963,986,1087,1,1223,1300,2281,135
"4037",450194,NA,NA,1,NA,NA,NA,NA,396,2300,75
"4038",450196,709,398,847,446,1,NA,1381,995,2270,77
"4039",450200,1481,1615,1376,7932,1,NA,7937,579,2377,108
"4040",450203,1,1,1,1,1,NA,1,331,2281,64
"4041",450209,901,943,673,721,267,NA,1047,1159,2388,108
"4042",450210,NA,NA,NA,NA,NA,NA,NA,1,NA,87
"4043",450211,193,354,425,457,505,NA,1,1291,2248,70
"4044",450213,447,435,771,833,1869,1326,1333,1004,NA,131
"4045",450214,NA,NA,NA,NA,NA,NA,NA,NA,NA,80
"4046",450219,NA,NA,NA,NA,NA,NA,NA,NA,NA,82
"4047",450221,NA,NA,NA,NA,NA,NA,NA,1,NA,83
"4048",450222,1509,1080,475,264,526,1,12014,782,2399,82
"4049",450229,398,1,361,553,822,NA,1238,838,2377,78
"4050",450231,1061,868,232,276,8440,1705,315,1296,2487,116
"4051",450235,NA,NA,NA,NA,NA,NA,NA,1,NA,81
"4052",450236,775,NA,1,1,NA,NA,NA,208,2322,90
"4053",450237,524,418,653,753,1789,1,1273,1495,2259,89
"4054",450241,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
