"","Provider.ID","Score.READM_30_AMI","Score.READM_30_CABG","Score.READM_30_COPD","Score.READM_30_HF","Score.READM_30_HIP_KNEE","Score.READM_30_HOSP_WIDE","Score.READM_30_PN","Score.READM_30_STK"
"58437",450803,NA,NA,-0.708130301274513,0.0971216939454928,NA,-0.578486776816855,-0.774001639723837,NA
"58451",450804,NA,NA,NA,NA,-2.36820556346185,-2.99917551728155,NA,NA
"58465",450808,NA,NA,NA,NA,-0.380741507926107,-0.820555650863324,NA,NA
"58479",450809,0.113134738058243,0.703594514251527,1.26051726696922,0.0303368064358759,1.24536544660314,-0.215383465747149,-0.843607144679538,0.0313417809884161
"58493",450820,-0.512990051076034,-0.272520827452945,-0.156908982166268,0.297476356474339,0.703329795093389,0.147719845322554,-0.077946590166826,0.497358684168527
"58507",450822,-0.826052445643169,NA,0.709295947860973,0.431046131493573,NA,-0.215383465747149,-0.28676310503393,NA
"58521",450825,NA,NA,NA,NA,-1.46481281094561,0.147719845322554,NA,NA
"58535",450827,NA,NA,NA,NA,0.34197269408689,-0.336417902770384,-0.704396134768135,NA
"58549",450828,-0.408635919553653,NA,-1.18060571765301,-0.570727181150667,NA,-0.215383465747149,-0.356368609989629,NA
"58563",450831,NA,NA,NA,NA,NA,NA,NA,NA
"58577",450833,NA,NA,0.236820531482478,-1.03822139371798,NA,-1.30469339895626,-0.774001639723837,NA
"58591",450834,NA,NA,NA,NA,-0.742098608932607,0.0266854082993196,NA,NA
"58605",450840,NA,NA,0.945533656050221,-0.236802743602587,-0.0193844069196096,0.389788719369025,0.548502954434483,NA
"58619",450844,-0.0955735249865146,-0.00630755244263346,0.000582823293229964,1.09889500658973,-0.742098608932607,-0.457452339793621,0.130869924700278,2.45462967752499
"58633",450845,NA,NA,NA,NA,-0.922777159435857,-0.820555650863324,NA,NA
"58647",450847,-0.0955735249865146,NA,-1.9680647449505,0.831755456551267,0.52265124459014,-0.215383465747149,-0.077946590166826,-1.2735055479159
"58661",450848,-0.512990051076034,NA,-1.10185981492326,0.297476356474339,-0.561420058429358,-0.941590087886559,-1.05242365954664,-0.527878502827717
"58675",450851,-1.76523962934458,NA,NA,-1.17179116873721,NA,-1.4257278359795,NA,NA
"58689",450853,NA,NA,NA,NA,-0.200062957422858,0.994960904485198,NA,NA
"58703",450855,0.00878060653586248,0.614856755914757,-0.944368009463761,-0.971436506208363,-1.10345570993911,-0.820555650863324,-1.60926769919225,-0.527878502827717
"58717",450856,NA,NA,NA,NA,0.703329795093389,0.631857593415496,NA,NA
"58731",450860,NA,NA,NA,NA,0.884008345596638,0.389788719369025,NA,NA
"58745",450862,0.321843001103001,0.348643480904447,0.000582823293229964,0.297476356474339,1.96807964861614,0.873926467461965,0.130869924700278,1.05657896798466
"58759",450864,NA,NA,NA,NA,0.161294143583641,-1.7888311470492,NA,NA
"58773",450865,NA,NA,NA,NA,NA,NA,NA,NA
"58787",450867,NA,NA,0.236820531482478,-0.036448081073741,0.34197269408689,0.147719845322554,1.3837690139029,-0.714285264099761
"58801",450869,-0.512990051076034,-0.538734102463254,-2.2830483558695,-0.303587631112204,-1.64549136144885,-0.336417902770384,-0.913212649635239,-1.2735055479159
"58815",450871,NA,NA,NA,NA,0.52265124459014,-1.4257278359795,NA,NA
"58829",450872,NA,NA,NA,NA,NA,-0.215383465747149,NA,NA
"58843",450874,NA,NA,NA,NA,-0.742098608932607,-0.457452339793621,NA,NA
"58857",450875,NA,NA,NA,NA,-2.1875270129586,-1.54676227300273,NA,NA
"58871",450876,-0.721698314120792,2.47834968098693,-1.25935162038276,-0.036448081073741,-0.922777159435857,0.0266854082993196,-0.565185124856733,0.590562064804549
"58885",450877,NA,NA,NA,NA,-0.380741507926107,-0.820555650863324,NA,NA
"58899",450880,NA,NA,NA,NA,-0.0193844069196096,-0.215383465747149,NA,NA
"58913",450883,NA,NA,NA,NA,0.52265124459014,0.631857593415496,NA,NA
"58927",450885,1.05232192175966,NA,-0.629384398544765,0.297476356474339,NA,0.147719845322554,0.409291944523081,0.497358684168527
"58941",450888,NA,NA,NA,NA,1.24536544660314,0.389788719369025,NA,NA
"58955",450889,NA,NA,NA,NA,-0.922777159435857,-0.457452339793621,NA,NA
"58969",450890,NA,NA,-0.156908982166268,-1.10500628122759,1.78740109811289,-0.699521213840089,-0.495579619901034,-0.155064980283628
"58983",450891,NA,NA,NA,NA,NA,-0.336417902770384,NA,NA
"58997",450893,NA,-0.982422894147105,NA,NA,NA,-0.215383465747149,NA,NA
"59011",450894,NA,NA,NA,NA,0.703329795093389,1.3580642155549,NA,NA
"59025",451300,NA,NA,NA,NA,NA,NA,NA,NA
"59039",451301,NA,NA,NA,NA,NA,NA,NA,NA
"59053",451303,NA,NA,-1.25935162038276,NA,NA,-0.699521213840089,-0.217157600078228,NA
"59067",451304,NA,NA,NA,NA,NA,NA,NA,NA
"59081",451305,NA,NA,NA,NA,NA,-0.336417902770384,0.27008093461168,NA
"59095",451306,NA,NA,-0.314400787625766,NA,NA,-0.215383465747149,-0.425974114945332,NA
"59109",451307,NA,NA,NA,NA,NA,NA,NA,NA
"59123",451308,NA,NA,-0.235654884896019,-0.170017856092972,NA,-0.457452339793621,-0.565185124856733,NA
"59137",451309,NA,NA,NA,NA,NA,NA,NA,NA
"59151",451310,NA,NA,NA,0.230691468964724,NA,0.147719845322554,0.0612644197445757,NA
"59165",451311,NA,NA,NA,NA,NA,-0.0943490287239149,-0.634790629812435,NA
"59179",451312,NA,NA,NA,NA,NA,NA,NA,NA
"59193",451313,NA,NA,NA,NA,NA,-0.0943490287239149,NA,NA
"59207",451314,NA,NA,NA,NA,NA,NA,NA,NA
"59221",451315,NA,NA,NA,NA,NA,0.51082315639226,NA,NA
"59235",451316,NA,NA,-0.708130301274513,NA,NA,-0.336417902770384,-0.147552095122528,NA
"59249",451317,NA,NA,NA,NA,NA,NA,NA,NA
"59263",451318,NA,NA,NA,NA,NA,NA,NA,NA
"59277",451319,NA,NA,0.866787753320474,-0.837866731189132,NA,-0.336417902770384,0.27008093461168,NA
"59291",451320,NA,NA,NA,NA,NA,-0.336417902770384,NA,NA
"59305",451322,NA,NA,0.630550045131225,-0.303587631112204,NA,1.23702977853167,-0.217157600078228,NA
"59319",451323,NA,NA,0.158074628752728,0.0303368064358759,NA,-0.457452339793621,1.3141635089472,NA
"59333",451324,NA,NA,NA,NA,NA,NA,NA,NA
"59347",451325,NA,NA,NA,NA,NA,NA,NA,NA
"59361",451326,NA,NA,NA,NA,NA,NA,NA,NA
"59375",451328,NA,NA,NA,NA,NA,NA,NA,NA
"59389",451329,NA,NA,NA,NA,NA,NA,NA,NA
"59403",451330,NA,NA,-0.314400787625766,0.364261243983956,NA,-0.699521213840089,-0.28676310503393,NA
"59417",451331,NA,NA,NA,-0.236802743602587,0.703329795093389,0.51082315639226,-0.774001639723837,NA
"59431",451332,NA,NA,NA,NA,NA,NA,NA,NA
"59445",451333,NA,NA,NA,NA,NA,-0.336417902770384,NA,NA
"59459",451334,NA,NA,NA,NA,NA,-0.0943490287239149,-0.356368609989629,NA
"59473",451335,NA,NA,NA,NA,NA,NA,NA,NA
"59487",451337,NA,NA,0.551804142401475,0.163906581455107,NA,0.389788719369025,1.7317965386814,NA
"59501",451338,NA,NA,NA,NA,NA,0.0266854082993196,NA,NA
"59515",451339,NA,NA,NA,NA,NA,NA,NA,NA
"59529",451340,NA,NA,NA,NA,NA,NA,NA,NA
"59543",451341,NA,NA,NA,NA,NA,0.389788719369025,-0.774001639723837,NA
"59557",451342,NA,NA,-0.471892593085267,0.163906581455107,NA,0.268754282345791,-0.634790629812435,NA
"59571",451343,NA,NA,0.394312336941977,NA,NA,0.0266854082993196,-0.843607144679538,NA
"59585",451344,NA,NA,NA,NA,NA,0.147719845322554,-0.356368609989629,NA
"59599",451345,NA,NA,NA,NA,NA,NA,NA,NA
"59613",451346,NA,NA,-0.629384398544765,1.49960433164743,NA,-0.457452339793621,-0.077946590166826,NA
"59627",451347,NA,NA,2.04797629426671,0.431046131493573,NA,2.08427083769431,1.59258552877,NA
"59641",451348,NA,NA,NA,NA,NA,NA,NA,NA
"59655",451349,NA,NA,0.0793287260229804,0.297476356474339,NA,0.0266854082993196,-0.077946590166826,NA
"59669",451350,NA,NA,NA,NA,NA,-0.215383465747149,0.826924974257289,NA
"59683",451351,NA,NA,NA,NA,NA,-0.457452339793621,-0.217157600078228,NA
"59697",451352,NA,NA,NA,NA,NA,NA,NA,NA
"59711",451353,NA,NA,NA,-0.036448081073741,NA,-0.215383465747149,NA,NA
"59725",451354,NA,NA,-0.944368009463761,NA,NA,-0.215383465747149,-0.425974114945332,NA
"59739",451355,NA,NA,NA,NA,NA,0.0266854082993196,-0.28676310503393,NA
"59753",451356,NA,NA,-0.156908982166268,0.564615906512804,NA,-0.457452339793621,-1.19163466945804,NA
"59767",451357,NA,NA,0.0793287260229804,NA,NA,0.0266854082993196,-0.00834108521112393,NA
"59781",451358,NA,NA,NA,NA,NA,NA,NA,NA
"59795",451359,NA,NA,NA,NA,NA,NA,NA,NA
"59809",451360,NA,NA,NA,NA,NA,NA,NA,NA
"59823",451361,NA,NA,-0.0781630794365205,NA,NA,0.389788719369025,0.339686439567382,NA
"59837",451362,NA,NA,NA,-0.503942293641052,NA,0.0266854082993196,-0.00834108521112393,NA
"59851",451363,NA,NA,NA,NA,NA,0.147719845322554,NA,NA
"59865",451364,NA,NA,-0.0781630794365205,NA,NA,-0.457452339793621,0.130869924700278,NA
"59879",451365,NA,NA,0.866787753320474,-0.503942293641052,-0.561420058429358,-0.699521213840089,-0.356368609989629,NA
"59893",451366,NA,NA,NA,NA,NA,NA,NA,NA
"59907",451367,NA,NA,-0.708130301274513,0.0971216939454928,NA,0.0266854082993196,-0.217157600078228,NA
"59921",451369,NA,NA,-0.156908982166268,-0.370372518621821,NA,-0.457452339793621,-0.217157600078228,NA
"59935",451370,NA,NA,-0.708130301274513,-0.971436506208363,NA,0.631857593415496,0.478897449478783,NA
"59949",451371,NA,NA,1.10302546150972,-0.103232968583356,NA,0.147719845322554,-0.077946590166826,NA
"59963",451372,NA,NA,0.0793287260229804,0.965325231570498,NA,-0.457452339793621,-1.19163466945804,NA
"59977",451373,NA,NA,1.49675497515847,0.0303368064358759,NA,-0.215383465747149,-0.495579619901034,NA
"59991",451374,NA,NA,-0.156908982166268,-0.437157406131435,NA,-0.215383465747149,-0.356368609989629,NA
"60005",451375,NA,NA,NA,NA,NA,NA,NA,NA
"60019",451376,NA,NA,-0.550638495815015,-0.704296956169901,NA,-0.820555650863324,-0.843607144679538,NA
"60033",451377,NA,NA,0.158074628752728,-0.437157406131435,NA,1.11599534150843,1.6621910337257,NA
"60047",451378,NA,NA,0.394312336941977,0.364261243983956,NA,0.268754282345791,1.03574148912439,NA
"60061",451379,NA,NA,NA,NA,NA,0.147719845322554,-0.495579619901034,NA
"60075",451380,NA,NA,-0.471892593085267,-0.503942293641052,NA,-0.0943490287239149,-0.843607144679538,NA
"60089",451381,NA,NA,NA,NA,NA,NA,NA,NA
"60103",451382,NA,NA,NA,NA,NA,NA,NA,NA
"60117",451384,NA,NA,NA,NA,NA,NA,NA,NA
"60131",451385,NA,NA,NA,NA,NA,NA,NA,NA
"60145",453300,NA,NA,NA,NA,NA,NA,NA,NA
"60159",453301,NA,NA,NA,NA,NA,NA,NA,NA
"60173",453302,NA,NA,NA,NA,NA,NA,NA,NA
"60187",453304,NA,NA,NA,NA,NA,NA,NA,NA
"60201",453306,NA,NA,NA,NA,NA,NA,NA,NA
"60215",453308,NA,NA,NA,NA,NA,NA,NA,NA
"60229",453309,NA,NA,NA,NA,NA,NA,NA,NA
"60243",453310,NA,NA,NA,NA,NA,NA,NA,NA
"60257",453311,NA,NA,NA,NA,NA,NA,NA,NA
"60271",453312,NA,NA,NA,NA,NA,NA,NA,NA
"60285",453313,NA,NA,NA,NA,NA,NA,NA,NA
"60299",453314,NA,NA,NA,NA,NA,NA,NA,NA
"60313",453315,NA,NA,NA,NA,NA,NA,NA,NA
"60327",453316,NA,NA,NA,NA,NA,NA,NA,NA
"60341",460001,-1.03476070868793,-0.449996344126484,-0.156908982166268,-1.23857605624683,-0.742098608932607,-1.54676227300273,-1.40045118432515,0.590562064804549
"60355",460003,0.113134738058243,-0.449996344126484,-0.708130301274513,-0.370372518621821,-0.200062957422858,-1.54676227300273,-0.077946590166826,NA
"60369",460004,-0.408635919553653,-0.804947377473565,-0.865622106734014,-3.04176801900646,-1.46481281094561,-2.15193445811891,-1.81808421405935,-1.83272583173203
"60383",460005,-1.97394789238934,-0.716209619136795,-0.393146690355517,-0.503942293641052,-0.922777159435857,-0.0943490287239149,0.966135984168691,-0.714285264099761
"60397",460006,NA,NA,-0.314400787625766,-0.637512068660284,-0.0193844069196096,-2.27296889514214,-1.74847870910365,NA
"60411",460007,NA,NA,0.000582823293229964,-0.904651618698747,-1.46481281094561,-0.336417902770384,-1.12202916450234,-0.155064980283628
"60425",460009,0.217488869580624,-1.15989841082065,-1.49558932857201,-1.23857605624683,1.06468689609989,-0.578486776816855,-1.26124017441374,-1.36670892855192
"60439",460010,-2.704426813046,-0.538734102463254,-1.73182703676125,-2.57427380643915,-0.561420058429358,-2.75710664323508,-1.81808421405935,-1.83272583173203
"60453",460011,NA,NA,-0.708130301274513,-0.303587631112204,-0.0193844069196096,-0.941590087886559,-1.47005668928085,0.0313417809884161
"60467",460013,-0.199927656508895,NA,-0.393146690355517,-1.03822139371798,0.34197269408689,0.0266854082993196,-0.565185124856733,-0.155064980283628
"60481",460014,NA,NA,-0.156908982166268,0.564615906512804,-0.561420058429358,-0.336417902770384,-1.67887320414795,NA
"60495",460015,-1.03476070868793,NA,-1.10185981492326,-1.10500628122759,-0.380741507926107,-1.30469339895626,-1.05242365954664,-1.08709878664385
"60509",460017,NA,NA,NA,NA,-0.380741507926107,-0.578486776816855,0.200475429655977,NA
"60523",460019,NA,NA,0.000582823293229964,0.431046131493573,0.161294143583641,0.268754282345791,-0.217157600078228,NA
"60537",460021,-2.07830202391172,0.171167964230906,-2.20430245313975,-2.64105869394876,0.52265124459014,-1.0626245249098,-1.19163466945804,-1.18030216727987
"60551",460023,NA,NA,NA,-2.03999470636222,-0.0193844069196096,-2.15193445811891,-0.704396134768135,NA
"60565",460026,NA,NA,NA,NA,0.52265124459014,-0.941590087886559,-0.913212649635239,NA
"60579",460030,NA,NA,-0.865622106734014,-0.236802743602587,-0.380741507926107,-0.578486776816855,-0.147552095122528,NA
"60593",460033,NA,NA,NA,NA,NA,-0.941590087886559,-0.634790629812435,NA
"60607",460035,NA,NA,NA,NA,NA,-0.0943490287239149,-0.425974114945332,NA
"60621",460039,NA,NA,NA,NA,NA,-0.336417902770384,-0.982818154590941,NA
"60635",460041,-0.199927656508895,NA,0.788041850590723,-0.837866731189132,0.34197269408689,-0.941590087886559,-0.077946590166826,-0.527878502827717
"60649",460042,-0.408635919553653,NA,-0.314400787625766,-1.63928538130452,-1.28413426044236,-0.820555650863324,-0.425974114945332,-0.807488644735784
"60663",460043,NA,NA,NA,NA,NA,NA,NA,NA
"60677",460044,NA,NA,-0.156908982166268,-0.637512068660284,0.703329795093389,-1.30469339895626,-0.634790629812435,NA
"60691",460047,-1.24346897173269,-0.716209619136795,0.000582823293229964,-1.10500628122759,0.884008345596638,0.0266854082993196,0.339686439567382,0.310951922896483
"60705",460049,NA,NA,NA,NA,-1.10345570993911,-2.03090002109567,NA,NA
"60719",460051,-0.512990051076034,NA,-0.156908982166268,0.0303368064358759,0.34197269408689,-1.18365896193303,-2.02690072892646,0.124545161624438
"60733",460052,0.00878060653586248,NA,NA,0.163906581455107,1.42604399710639,-0.457452339793621,-0.147552095122528,-0.434675122191695
"60747",460054,NA,NA,NA,NA,-0.742098608932607,0.631857593415496,NA,NA
"60761",460057,NA,NA,NA,NA,-0.380741507926107,-0.336417902770384,-0.495579619901034,NA
"60775",460058,NA,NA,NA,-0.503942293641052,0.34197269408689,-0.578486776816855,-1.26124017441374,NA
"60789",460060,NA,NA,NA,NA,0.34197269408689,0.147719845322554,-0.913212649635239,NA
"60803",461300,NA,NA,NA,NA,NA,-0.578486776816855,-0.495579619901034,NA
"60817",461301,NA,NA,NA,NA,NA,-0.336417902770384,NA,NA
"60831",461302,NA,NA,NA,NA,0.703329795093389,0.0266854082993196,-0.913212649635239,NA
"60845",461303,NA,NA,NA,NA,NA,0.0266854082993196,-0.147552095122528,NA
"60859",461304,NA,NA,NA,-0.036448081073741,1.24536544660314,0.994960904485198,1.5229800238143,NA
"60873",461305,NA,NA,NA,NA,NA,NA,NA,NA
"60887",461306,NA,NA,-0.235654884896019,-0.437157406131435,NA,-0.820555650863324,-0.774001639723837,NA
"60901",461307,NA,NA,NA,NA,NA,0.0266854082993196,0.339686439567382,NA
"60915",461308,NA,NA,NA,NA,3.41350805264213,0.752892030438729,0.200475429655977,NA
"60929",461309,NA,NA,NA,NA,NA,0.0266854082993196,-0.704396134768135,NA
"60943",461310,NA,NA,NA,NA,NA,0.0266854082993196,-0.774001639723837,NA
"60957",463301,NA,NA,NA,NA,NA,NA,NA,NA
"60971",463302,NA,NA,NA,NA,NA,NA,NA,NA
"60985",470001,-1.24346897173269,NA,-0.235654884896019,-2.44070403141991,-1.10345570993911,-1.0626245249098,-1.47005668928085,-0.621081883463739
"60999",470003,-1.24346897173269,0.348643480904447,0.158074628752728,0.364261243983956,-1.28413426044236,-0.457452339793621,-0.28676310503393,1.33618910989273
"61013",470005,-0.199927656508895,NA,-0.865622106734014,-1.9732098188526,-1.64549136144885,-0.699521213840089,-1.95729522397076,-1.2735055479159
"61027",470011,NA,NA,-0.550638495815015,-0.771081843679515,-1.8261699119521,-1.30469339895626,-1.81808421405935,-0.527878502827717
"61041",470012,0.321843001103001,NA,-0.944368009463761,-0.503942293641052,0.161294143583641,-1.0626245249098,-0.077946590166826,-1.64631907045998
"61055",470024,-0.617344182598411,NA,0.394312336941977,-1.57250049379491,0.34197269408689,1.3580642155549,1.5229800238143,0.310951922896483
"61069",471300,NA,NA,NA,NA,NA,0.0266854082993196,-0.356368609989629,NA
"61083",471301,NA,NA,-0.0781630794365205,0.431046131493573,0.34197269408689,1.23702977853167,-0.565185124856733,-1.08709878664385
"61097",471302,NA,NA,0.788041850590723,-1.17179116873721,NA,-0.0943490287239149,-1.53966219423655,NA
"61111",471303,NA,NA,0.473058239671727,-0.837866731189132,-0.742098608932607,-1.18365896193303,-1.12202916450234,-0.900692025371806
"61125",471304,NA,NA,1.18177136423947,1.36603455662819,0.161294143583641,0.752892030438729,-1.12202916450234,-0.714285264099761
"61139",471305,NA,NA,1.41800907242872,0.564615906512804,-0.380741507926107,1.47909865257814,0.548502954434483,-0.434675122191695
"61153",471306,-0.512990051076034,NA,1.65424678061797,0.431046131493573,-0.0193844069196096,1.72116752662461,0.0612644197445757,0.310951922896483
"61167",471307,NA,NA,0.158074628752728,0.0971216939454928,-0.922777159435857,0.0266854082993196,1.4533745188586,-0.993895406007828
"61181",490001,NA,NA,-1.02311391219351,-0.103232968583356,NA,-0.215383465747149,-0.634790629812435,1.05657896798466
"61195",490002,NA,NA,1.65424678061797,1.49960433164743,NA,2.56840858578725,0.618108459390185,NA
"61203",480001,NA,NA,-0.235654884896019,0.698185681532035,-0.0193844069196096,0.389788719369025,0.896530479212989,-0.24826836091965
"61217",480002,-0.512990051076034,NA,1.02427955877997,0.0303368064358759,NA,0.389788719369025,-0.147552095122528,1.24298572925671
"61237",490004,-0.0955735249865146,1.05854554759861,-0.0781630794365205,-0.637512068660284,-0.742098608932607,0.631857593415496,0.409291944523081,1.24298572925671
"61251",490005,0.73925952719252,2.65582519766047,0.945533656050221,0.965325231570498,0.884008345596638,1.3580642155549,2.14942956841561,-0.341471741555673
"61265",490007,-1.45217723477745,-1.24863616915742,1.41800907242872,-0.170017856092972,NA,-0.336417902770384,-1.05242365954664,-0.527878502827717
"61279",490009,1.46973844784917,-0.449996344126484,1.26051726696922,0.497831019003187,1.06468689609989,0.994960904485198,2.28864057832701,0.963375587348638
"61293",490011,0.426197132625382,NA,-0.235654884896019,0.564615906512804,2.14875819911938,-0.578486776816855,0.27008093461168,0.590562064804549
"61307",490013,-1.76523962934458,NA,1.10302546150972,-1.57250049379491,-0.742098608932607,0.268754282345791,1.10534699408009,-0.527878502827717
"61321",490017,-0.721698314120792,-0.183783069116175,1.10302546150972,-1.77285515632375,-0.200062957422858,-0.457452339793621,0.339686439567382,-0.714285264099761
"61335",490018,-0.512990051076034,NA,-2.755523772248,-1.23857605624683,-0.922777159435857,-0.941590087886559,-0.495579619901034,-0.621081883463739
"61349",490019,0.843613658714897,NA,-0.550638495815015,1.36603455662819,2.14875819911938,1.72116752662461,2.21903507337131,-0.434675122191695
"61363",490020,1.15667605328204,NA,0.788041850590723,0.0971216939454928,1.42604399710639,0.873926467461965,1.24455800399149,2.36142629688897
"61377",490021,0.843613658714897,-0.627471860800025,1.49675497515847,-0.904651618698747,1.42604399710639,-1.4257278359795,-0.00834108521112393,0.0313417809884161
"61391",490022,-0.0955735249865146,-0.183783069116175,1.73299268334771,-1.23857605624683,-1.28413426044236,1.47909865257814,1.17495249903579,1.80220601307284
"61405",490023,1.36538431632679,NA,1.81173858607746,0.564615906512804,3.95554370415188,1.11599534150843,-1.19163466945804,0.776968826076594
"61419",490024,0.530551264147759,1.05854554759861,-0.944368009463761,0.431046131493573,1.06468689609989,-0.457452339793621,-0.077946590166826,0.776968826076594
"61433",490032,-1.34782310325507,-0.272520827452945,0.158074628752728,0.497831019003187,0.884008345596638,-0.699521213840089,0.339686439567382,0.963375587348638
"61447",490033,NA,NA,-0.865622106734014,-0.437157406131435,NA,-0.578486776816855,0.27008093461168,NA
"61461",490037,0.321843001103001,NA,-1.02311391219351,0.631400794022418,NA,-0.699521213840089,0.130869924700278,0.217748542260461
"61475",490038,0.00878060653586248,NA,-1.33809752311251,-0.170017856092972,1.06468689609989,-0.336417902770384,-0.217157600078228,-0.341471741555673
"61489",490040,-0.199927656508895,0.348643480904447,1.10302546150972,0.163906581455107,2.51011530012588,1.23702977853167,0.0612644197445757,2.73423981943306
"61503",490041,0.00878060653586248,NA,-0.786876204004263,-0.170017856092972,-0.0193844069196096,0.147719845322554,-0.425974114945332,-0.24826836091965
"61517",490042,NA,NA,1.18177136423947,-0.771081843679515,0.161294143583641,-0.941590087886559,-0.217157600078228,-0.527878502827717
"61531",490043,0.217488869580624,NA,-0.156908982166268,0.297476356474339,0.161294143583641,0.0266854082993196,1.5229800238143,0.124545161624438
"61545",490044,-0.199927656508895,NA,0.709295947860973,0.0971216939454928,-1.28413426044236,-0.578486776816855,0.130869924700278,-0.341471741555673
"61559",490045,0.113134738058243,NA,-0.471892593085267,-0.036448081073741,1.06468689609989,0.268754282345791,0.130869924700278,0.590562064804549
"61573",490046,-0.408635919553653,NA,-1.18060571765301,0.564615906512804,-1.64549136144885,-0.336417902770384,0.478897449478783,-0.900692025371806
"61587",490048,0.843613658714897,-0.449996344126484,0.551804142401475,0.364261243983956,-0.380741507926107,0.389788719369025,-1.33084567936945,-0.24826836091965
"61601",490050,-1.03476070868793,-0.627471860800025,-1.02311391219351,-0.904651618698747,0.161294143583641,-0.941590087886559,0.0612644197445757,-0.807488644735784
"61615",490052,0.426197132625382,-0.00630755244263346,-0.944368009463761,1.23246478160896,1.60672254760964,0.0266854082993196,-0.00834108521112393,1.98861277434488
"61629",490053,0.00878060653586248,NA,-0.471892593085267,1.69995899417627,2.51011530012588,1.47909865257814,1.87100754859281,0.124545161624438
"61643",490057,0.113134738058243,0.703594514251527,2.44170580791546,0.898540344060884,1.78740109811289,0.268754282345791,1.3837690139029,-0.24826836091965
"61657",490059,-0.512990051076034,-0.361258585789714,-0.550638495815015,-1.50571560628529,-1.64549136144885,-0.820555650863324,0.478897449478783,-1.18030216727987
"61671",490060,-0.304281788031272,NA,-0.235654884896019,1.83352876919551,NA,0.147719845322554,2.35824608328271,0.404155303532505
"61685",490063,0.113134738058243,2.83330071433401,-0.314400787625766,-0.103232968583356,-0.0193844069196096,0.51082315639226,0.0612644197445757,0.870172206712616
"61699",490066,-0.408635919553653,NA,-2.36179425859925,-2.17356448138145,1.24536544660314,-1.4257278359795,-0.913212649635239,-1.45991230918794
"61713",490067,2.09586323698345,NA,1.81173858607746,1.63317410666666,0.703329795093389,0.752892030438729,3.12390663779543,1.14978234862068
"61727",490069,-0.721698314120792,-0.716209619136795,-0.393146690355517,-0.971436506208363,-0.742098608932607,-1.0626245249098,-0.28676310503393,-1.18030216727987
"61741",490075,0.321843001103001,0.171167964230906,1.26051726696922,1.29924966911858,0.34197269408689,1.96323640067108,-0.28676310503393,1.33618910989273
"61755",490077,0.113134738058243,NA,-0.156908982166268,-1.63928538130452,2.69079385062913,-0.820555650863324,0.339686439567382,1.24298572925671
"61769",490079,-0.617344182598411,NA,-0.314400787625766,0.163906581455107,0.161294143583641,-0.0943490287239149,0.618108459390185,2.17501953561693
"61783",490084,-0.512990051076034,NA,-0.471892593085267,-0.370372518621821,1.60672254760964,0.147719845322554,-1.47005668928085,0.497358684168527
"61797",490088,NA,NA,0.630550045131225,-0.303587631112204,NA,0.389788719369025,0.130869924700278,0.124545161624438
"61811",490089,NA,NA,-1.73182703676125,-0.370372518621821,NA,-1.4257278359795,-1.67887320414795,0.590562064804549
"61825",490090,-0.512990051076034,NA,1.49675497515847,1.23246478160896,-0.200062957422858,-0.0943490287239149,0.200475429655977,0.963375587348638
"61839",490092,NA,NA,0.236820531482478,1.49960433164743,0.34197269408689,-0.457452339793621,0.966135984168691,0.0313417809884161
"61853",490093,1.67844671089393,NA,-0.393146690355517,1.03211011908012,0.34197269408689,1.23702977853167,1.5229800238143,0.870172206712616
"61867",490094,NA,NA,-0.235654884896019,0.698185681532035,NA,0.0266854082993196,0.409291944523081,NA
"61881",490097,0.63490539567014,NA,1.18177136423947,1.09889500658973,NA,0.873926467461965,1.7317965386814,0.963375587348638
"61895",490098,NA,NA,0.709295947860973,2.2342380942532,0.52265124459014,1.11599534150843,1.3141635089472,-0.24826836091965
"61909",490101,-0.0955735249865146,NA,0.551804142401475,-0.036448081073741,0.52265124459014,0.51082315639226,-0.565185124856733,2.54783305816102
"61923",490104,NA,NA,NA,NA,NA,NA,NA,NA
"61937",490107,0.00878060653586248,NA,0.551804142401475,1.63317410666666,3.59418660314538,2.44737414876402,2.01021855850421,2.26822291625295
"61951",490110,-0.408635919553653,NA,2.04797629426671,-0.437157406131435,0.161294143583641,0.994960904485198,1.94061305354851,0.497358684168527
"61965",490111,-0.93040657716555,NA,0.000582823293229964,-0.303587631112204,-1.8261699119521,-1.0626245249098,-0.425974114945332,-0.155064980283628
"61979",490112,1.78280084241631,0.526118997577987,2.04797629426671,0.898540344060884,2.51011530012588,0.752892030438729,0.757319469301587,1.52259587116477
"61993",490113,1.15667605328204,NA,1.26051726696922,0.431046131493573,0.34197269408689,0.389788719369025,-0.843607144679538,0.124545161624438
"62007",490114,1.15667605328204,NA,-0.393146690355517,-0.036448081073741,NA,0.389788719369025,0.130869924700278,0.217748542260461
"62021",490115,-0.512990051076034,NA,-0.235654884896019,0.364261243983956,-0.922777159435857,0.752892030438729,0.618108459390185,-0.341471741555673
"62035",490116,-0.0955735249865146,NA,0.158074628752728,0.898540344060884,0.884008345596638,2.08427083769431,0.757319469301587,-0.714285264099761
"62049",490117,NA,NA,-1.57433523130176,1.56638921915704,NA,-0.336417902770384,0.339686439567382,NA
"62063",490118,-1.55653136629982,-0.0950453107794033,0.473058239671727,-1.43893071877567,0.52265124459014,0.147719845322554,0.409291944523081,-1.18030216727987
