"","Provider.ID","MORT_30_AMI_score","MORT_30_CABG_score","MORT_30_COPD_score","MORT_30_HF_score","MORT_30_PN_score","MORT_30_STK_score","PSI_4_SURG_COMP_score"
"532",50736,NA,NA,2176,2154,2387,NA,NA
"533",50737,164,2259,1025,1599,2274,900,574
"534",50738,NA,NA,1670,1610,450,NA,NA
"535",50739,955,NA,1876,2143,2051,980,2169
"536",50740,2046,NA,2701,498,1128,2046,NA
"537",50742,2229,NA,803,800,1972,2464,NA
"538",50744,NA,NA,NA,NA,2229,NA,NA
"539",50745,NA,NA,NA,NA,2209,NA,NA
"540",50746,2131,NA,1640,1934,225,87,2044
"541",50747,NA,NA,NA,1347,14,NA,NA
"542",50748,NA,NA,NA,NA,NA,NA,NA
"543",50751,NA,NA,NA,NA,NA,NA,NA
"544",50754,NA,NA,NA,NA,NA,NA,NA
"545",50755,894,NA,2665,658,993,2007,637
"546",50757,2678,NA,557,557,1603,2450,606
"547",50758,NA,NA,1514,1391,2738,NA,NA
"548",50760,NA,NA,NA,NA,NA,2046,NA
"549",50761,847,1959,1348,2068,2493,1045,971
"550",50763,NA,NA,591,1769,431,NA,NA
"551",50764,1017,2760,1357,1842,1942,1099,1780
"552",50765,NA,NA,NA,NA,NA,NA,NA
"553",50766,NA,NA,NA,NA,NA,NA,NA
"554",50767,NA,NA,NA,NA,NA,NA,NA
"555",50769,NA,NA,NA,NA,NA,NA,772
"556",50770,308,2229,862,958,905,2387,1371
"557",50771,1391,NA,2594,2543,664,NA,NA
"558",50772,NA,NA,NA,NA,NA,NA,NA
"559",50773,1112,NA,2515,87,318,1547,NA
"560",50775,2194,NA,2088,2305,214,2088,1489
"561",50776,NA,NA,NA,NA,2131,NA,NA
"562",50777,NA,NA,NA,NA,NA,NA,NA
"563",50778,NA,NA,NA,NA,NA,NA,NA
"564",50779,NA,NA,NA,NA,NA,NA,NA
"565",50780,NA,NA,NA,NA,NA,NA,NA
"566",50781,NA,NA,NA,NA,NA,NA,NA
"567",51300,NA,NA,NA,NA,1796,NA,NA
"568",51301,NA,NA,NA,NA,1301,NA,NA
"569",51302,NA,NA,NA,NA,NA,NA,NA
"570",51303,NA,NA,NA,NA,NA,NA,NA
"571",51304,NA,NA,1167,1112,1824,NA,NA
"572",51305,NA,NA,1431,1478,1854,NA,NA
"573",51306,NA,NA,NA,1347,1478,NA,NA
"574",51307,NA,NA,NA,NA,NA,NA,NA
"575",51308,NA,NA,NA,NA,NA,NA,NA
"576",51309,NA,NA,NA,NA,NA,NA,NA
"577",51310,NA,NA,NA,2176,2555,1431,NA
"578",51311,NA,NA,1167,1704,374,NA,NA
"579",51312,NA,NA,NA,NA,1514,NA,NA
"580",51314,NA,NA,1796,1112,52,NA,NA
"581",51315,NA,NA,NA,1704,2340,NA,NA
"582",51316,NA,NA,2714,1905,582,1704,NA
"583",51317,NA,NA,2749,2154,548,NA,NA
"584",51318,NA,NA,2370,2288,75,1743,NA
"585",51319,NA,NA,1610,1905,2568,1112,NA
"586",51320,NA,NA,2259,1796,87,NA,NA
"587",51321,NA,NA,1882,1882,99,1769,NA
"588",51323,NA,NA,1167,NA,NA,NA,NA
"589",51324,NA,NA,1547,NA,2432,NA,NA
"590",51325,NA,NA,1824,2418,277,1670,NA
"591",51326,NA,NA,1167,1347,1670,NA,NA
"592",51327,NA,NA,NA,1478,1854,NA,NA
"593",51328,NA,NA,NA,1547,2176,NA,NA
"594",51329,NA,NA,2760,2714,894,2176,NA
"595",51330,NA,NA,NA,NA,1547,NA,NA
"596",51331,NA,NA,NA,1640,2370,NA,NA
"597",51332,NA,NA,2650,2515,630,1854,NA
"598",51333,NA,NA,NA,NA,NA,NA,NA
"599",51334,NA,NA,1610,NA,2555,NA,NA
"600",51335,NA,NA,NA,NA,NA,NA,NA
"601",53300,NA,NA,NA,NA,NA,NA,NA
"602",53301,NA,NA,NA,NA,NA,NA,NA
"603",53302,NA,NA,NA,NA,NA,NA,NA
"604",53303,NA,NA,NA,NA,NA,NA,NA
"605",53304,NA,NA,NA,NA,NA,NA,NA
"606",53305,NA,NA,NA,NA,NA,NA,NA
"607",53306,NA,NA,NA,NA,NA,NA,NA
"608",53308,NA,NA,NA,NA,NA,NA,NA
"609",53309,NA,NA,NA,NA,NA,NA,NA
"610",53310,NA,NA,NA,NA,NA,NA,NA
"611",53311,NA,NA,NA,NA,NA,NA,NA
"612",60001,1233,1704,1151,1498,2106,723,319
"613",60003,2714,NA,891,891,1313,2727,1651
"614",60004,1882,NA,2418,2288,348,2063,NA
"615",60006,2464,NA,2418,2606,582,2154,NA
"616",60008,NA,NA,1391,1796,318,1112,NA
"617",60009,787,1391,847,1362,2068,826,740
"618",60010,440,NA,1045,1371,2207,852,1025
"619",60011,1882,NA,1984,2305,2418,1391,1835
"620",60012,308,NA,598,646,1066,153,1379
"621",60013,2749,NA,2529,2387,810,2131,1406
"622",60014,2194,NA,1882,2690,176,1431,961
"623",60015,759,1670,423,918,1552,1134,863
"624",60016,NA,NA,1824,2650,539,1824,NA
"625",60020,1209,1769,1807,1357,2126,993,1829
"626",60022,1385,338,1461,1732,2439,1371,2058
"627",60023,1134,164,423,759,1380,918,656
"628",60024,539,2105,598,1322,1392,606,1016
"629",60027,2529,1824,2678,900,1523,318,1247
"630",60028,NA,1610,NA,1854,2555,NA,529
"631",60030,2497,NA,196,39,865,2650,NA
"632",60031,1515,640,1883,1914,2439,1534,906
"633",60032,2749,NA,357,498,1376,39,2108
"634",60034,196,1577,1238,1168,1982,2111,1099
"635",60036,1167,NA,2749,2727,1161,1514,NA
"636",60043,NA,NA,NA,NA,1167,NA,NA
"637",60044,NA,NA,2387,2088,2418,1431,NA
"638",60049,NA,NA,NA,1610,1959,NA,NA
"639",60054,NA,NA,2305,2063,413,NA,NA
"640",60064,2007,2194,2665,348,1021,2088,1326
"641",60065,2481,NA,1,2027,703,1640,1853
"642",60071,1215,NA,2324,2275,646,2088,NA
"643",60075,2088,NA,1431,1854,108,1743,NA
"644",60076,NA,NA,2404,2464,245,1610,NA
"645",60096,NA,NA,NA,NA,1257,NA,NA
"646",60100,658,2209,1063,1473,1942,582,558
"647",60103,NA,NA,1347,1431,2450,NA,NA
"648",60104,2464,NA,328,119,925,2418,1107
"649",60107,NA,NA,NA,NA,NA,NA,NA
"650",60112,2229,NA,225,480,1216,2606,1126
"651",60113,2594,NA,630,894,1809,759,1144
"652",60114,2154,NA,2568,176,800,2650,836
"653",60116,2305,NA,1984,2370,646,2259,1356
"654",60117,NA,NA,NA,NA,NA,NA,NA
"655",60118,NA,NA,NA,NA,1167,NA,NA
"656",60119,1258,930,374,697,1468,235,1604
"657",60124,NA,NA,NA,NA,NA,NA,NA
"658",60125,NA,NA,1577,1112,2288,NA,NA
"659",60126,NA,NA,NA,NA,NA,NA,NA
"660",61300,NA,NA,NA,NA,NA,NA,NA
"661",61301,NA,NA,1824,1547,2259,NA,NA
"662",61302,NA,NA,NA,NA,1112,NA,NA
"663",61303,NA,NA,1769,1640,225,NA,NA
"664",61304,NA,NA,NA,NA,1167,NA,NA
"665",61305,NA,NA,NA,NA,1640,NA,NA
"666",61306,NA,NA,NA,NA,2275,NA,NA
"667",61307,NA,NA,NA,NA,NA,NA,NA
"668",61308,NA,NA,NA,NA,1670,NA,NA
"669",61309,NA,NA,NA,NA,1257,NA,NA
"670",61310,NA,NA,NA,NA,1301,NA,NA
"671",61311,NA,NA,NA,NA,2246,NA,NA
"672",61312,NA,NA,NA,NA,1704,NA,NA
"673",61313,NA,NA,NA,1431,1824,NA,NA
"674",61314,NA,NA,2046,NA,2105,NA,NA
"675",61315,NA,NA,1640,NA,2027,NA,NA
"676",61316,NA,NA,NA,1301,2063,NA,NA
"677",61317,NA,NA,1215,1347,2229,NA,NA
"678",61318,NA,NA,NA,NA,NA,NA,NA
"679",61319,NA,NA,NA,NA,1167,NA,NA
"680",61320,NA,NA,NA,NA,1670,NA,NA
"681",61321,NA,NA,2259,1959,2749,NA,NA
"682",61322,NA,NA,NA,1854,2497,NA,NA
"683",61323,NA,NA,1824,1743,2543,NA,NA
"684",61324,NA,NA,NA,NA,1301,NA,NA
"685",61325,NA,NA,NA,NA,1301,NA,NA
"686",61326,NA,NA,1215,NA,1796,NA,NA
"687",61327,NA,NA,1854,2046,2594,1347,NA
"688",61328,NA,NA,NA,NA,1347,NA,NA
"689",63301,NA,NA,NA,NA,NA,NA,NA
"690",70002,2022,1432,2428,173,241,2056,2012
"691",70003,214,NA,935,834,1404,75,NA
"692",70004,2497,NA,245,614,1272,2229,NA
"693",70005,988,1854,1376,2056,2256,1095,1908
"694",70006,955,1215,810,1947,2336,1072,837
"695",70007,1228,NA,2238,2293,2565,1636,914
"696",70008,1257,NA,744,800,1404,1478,NA
"697",70010,1492,1743,1040,2029,2301,935,1149
"698",70011,164,NA,1790,1357,2301,395,1287
"699",70012,1215,NA,256,737,1251,2063,NA
"700",70016,690,1670,1441,1728,2101,995,602
"701",70017,462,NA,1435,1763,2268,905,1648
"702",70018,480,NA,1298,1926,2612,1225,1898
"703",70019,2229,NA,723,925,1404,2387,NA
"704",70020,787,NA,2002,2365,218,1564,375
"705",70021,2275,NA,891,1063,1563,2481,NA
"706",70022,2549,1600,2708,798,1068,2581,1200
"707",70024,462,NA,1906,1798,2658,942,1287
"708",70025,2574,1498,2078,322,265,2394,1805
"709",70027,2432,NA,820,1448,2226,2582,1567
"710",70028,1542,2515,1697,2116,2116,1060,1560
"711",70029,14,NA,1179,1225,1629,1,756
"712",70031,164,NA,909,1240,1836,2623,NA
"713",70033,1873,2665,2121,2625,286,1846,1933
"714",70034,1093,NA,1238,2191,2741,1371,767
"715",70035,1611,NA,1728,2427,2757,1518,1636
"716",70036,521,1610,614,1506,1753,488,578
"717",70038,NA,NA,NA,NA,NA,NA,NA
"718",70039,NA,NA,1577,2027,669,NA,NA
"719",70040,NA,NA,NA,NA,2387,NA,NA
"720",73300,NA,NA,NA,NA,NA,NA,NA
"721",80001,2598,1732,447,972,1152,441,1027
"722",80003,488,NA,374,744,1053,196,2109
"723",80004,1674,196,2393,2078,178,1646,1552
"724",80006,630,NA,1238,1889,2006,683,1796
"725",80007,1461,548,1758,2366,59,1800,966
"726",80009,357,NA,1174,1322,1831,669,548
"727",83300,NA,NA,NA,NA,NA,NA,NA
"728",90001,646,2594,164,1025,1045,840,1844
"729",90003,1704,NA,2690,385,2749,2305,1605
"730",90004,1391,NA,2606,256,1053,471,1702
"731",90005,2105,NA,205,1221,2091,697,1656
"732",90006,2665,NA,925,1720,1512,1017,1923
"733",90008,1640,NA,405,640,669,1704,NA
"734",90011,2651,2350,1562,157,1958,2072,1801
"735",93300,NA,NA,NA,NA,NA,NA,NA
"736",100001,894,2131,1161,1045,1168,1086,1909
"737",100002,1744,2515,2014,2289,2706,1453,362
"738",100006,2075,703,2363,2751,158,2111,1626
"739",100007,2672,1891,992,1360,1438,445,627
"740",100008,1667,2387,1849,2489,2542,1982,1222
"741",100009,385,2105,1720,2003,1960,277,521
"742",100012,2072,1773,2,95,392,1942,758
"743",100014,810,NA,1086,440,1139,108,1818
"744",100017,1529,2464,1684,1600,2332,1441,1128
"745",100018,2488,1567,2700,486,754,2295,803
"746",100019,2028,697,2367,2710,68,1895,1116
"747",100022,1103,1112,1095,1629,1782,1168,2296
"748",100023,1899,640,2264,2348,2179,1512,795
"749",100025,1404,2418,1807,1968,2341,1603,2110
"750",100026,1608,1221,2491,2633,2702,1815,990
"751",100028,299,NA,1711,1487,1617,847,1551
"752",100029,575,1301,1460,1846,1999,703,843
"753",100030,557,NA,1156,1306,1487,2623,1382
"754",100032,2727,NA,658,909,1411,744,960
"755",100034,1441,2355,1753,2068,2385,857,1779
"756",100035,1290,530,1998,2037,1930,1448,1591
"757",100038,975,87,1797,1809,2056,1118,771
"758",100039,530,2568,646,723,1187,14,754
"759",100040,1545,1198,2371,1906,332,1564,1214
"760",100043,2355,NA,1048,690,1075,2701,NA
"761",100044,2019,630,5,2734,602,2144,3019
"762",100045,614,NA,1156,1599,1831,710,3037
"763",100046,640,2305,1542,1654,1521,488,1212
"764",100047,2194,NA,1179,1179,1776,488,622
"765",100048,NA,NA,1854,2324,2131,NA,NA
"766",100049,450,NA,1615,857,1473,2246,1562
"767",100050,205,NA,1646,909,2072,1547,NA
"768",100051,1156,NA,1453,1591,1809,2636,1938
"769",100052,1404,800,2253,2189,2504,1385,1582
"770",100053,328,NA,1716,1145,1380,2594,NA
"771",100054,1704,NA,658,488,800,NA,NA
"772",100055,2606,NA,658,877,1103,2568,881
"773",100057,1238,488,2556,2564,2698,1534,1217
"774",100062,2410,1240,2535,138,558,1883,338
"775",100063,759,NA,1494,1298,1629,431,1852
"776",100067,955,NA,1700,1926,2124,942,1254
"777",100068,975,1128,1880,2090,2503,1376,312
"778",100069,NA,NA,27,2209,39,1391,834
"779",100070,2114,1086,2064,2354,2503,1787,657
"780",100071,365,NA,1564,1290,1771,423,775
"781",100072,2636,NA,1445,2014,1914,614,1201
"782",100073,1559,826,1790,2066,2170,1432,658
"783",100075,1846,548,2478,2499,145,1916,1684
"784",100077,1113,267,2085,2006,2341,803,571
"785",100080,1811,365,2143,2593,2629,1617,593
"786",100081,NA,NA,2606,2404,357,NA,NA
"787",100084,2180,2161,2290,2575,2596,1559,1530
"788",100086,141,NA,669,975,1082,566,1021
"789",100087,2250,1272,2245,201,472,2381,1632
"790",100088,1927,1145,2385,138,477,2101,1173
"791",100090,1468,395,2161,2150,2719,1362,606
"792",100092,834,2324,1559,1889,2041,877,2117
"793",100093,925,357,1283,2047,1646,1040,1944
"794",100099,2497,NA,1283,1095,1060,2678,NA
"795",100102,2027,NA,816,395,450,NA,NA
"796",100105,1958,462,1870,2504,2743,1825,320
"797",100106,NA,NA,52,2209,288,NA,NA
"798",100107,2209,NA,385,348,440,1167,NA
"799",100109,1865,NA,2507,2416,2675,1421,3038
"800",100110,1240,2418,1552,1748,1883,980,1365
"801",100113,1017,2275,1811,2238,2381,2165,1662
"802",100117,521,NA,1492,1473,2147,186,563
"803",100118,1040,NA,1479,1594,2024,1174,1276
"804",100121,NA,NA,622,214,900,1704,NA
"805",100122,328,NA,1771,1409,1534,2714,1704
"806",100124,2355,NA,1128,328,539,1796,NA
"807",100125,2194,NA,683,141,591,2131,NA
"808",100126,2088,NA,1118,840,1891,405,852
"809",100127,1894,905,2152,2452,2343,1529,2107
"810",100128,930,385,1145,1895,1617,1453,1950
"811",100130,1577,NA,2105,1704,1882,NA,NA
"812",100131,1649,1704,2037,2186,2350,1216,583
"813",100132,2288,NA,891,775,1082,2105,1499
"814",100134,NA,NA,NA,NA,NA,NA,NA
"815",100135,1571,308,1298,2039,2250,1608,1292
"816",100137,539,NA,1594,1404,1145,318,892
"817",100140,1769,NA,678,630,1448,1547,NA
"818",100142,2063,NA,847,658,1787,2497,NA
"819",100150,2404,NA,450,318,405,2194,NA
"820",100151,374,164,909,1646,2143,1468,3033
"821",100154,622,1431,683,1615,1563,299,1948
"822",100156,2515,NA,1793,1671,2047,14,NA
"823",100157,2202,405,120,118,243,2091,1157
"824",100161,885,2636,1251,1885,1552,521,1394
"825",100166,498,NA,1060,1594,2054,669,1562
"826",100167,914,1431,1676,1611,1740,530,638
"827",100168,1927,728,2145,187,587,1956,949
"828",100173,744,2497,1748,1897,2392,1053,2035
"829",100175,1478,NA,87,164,775,1547,NA
"830",100176,1187,993,1509,2028,2232,787,360
"831",100177,557,NA,1448,1371,1629,431,862
"832",100179,1366,2701,1960,2336,2191,1045,1370
"833",100180,1547,NA,658,141,1139,1824,1649
"834",100181,NA,NA,119,1984,871,1796,NA
"835",100183,1704,NA,1515,1066,1025,1577,NA
"836",100187,1093,1824,1432,1392,1589,820,1830
"837",100189,1174,1547,1198,1620,1591,658,813
"838",100191,1216,NA,1883,1705,1829,766,495
"839",100200,1610,NA,288,87,669,NA,NA
"840",100204,2207,1012,2633,260,305,1954,1392
"841",100206,NA,NA,703,658,1238,2046,1489
"842",100209,652,NA,1559,1404,1665,664,365
"843",100211,2288,NA,440,2727,153,1934,NA
"844",100212,1716,2543,2243,2084,2607,1290,948
"845",100213,2034,256,2170,2252,1980,1453,539
"846",100217,575,NA,1032,1302,1498,431,2018
"847",100220,1940,1743,2377,2424,47,2424,349
"848",100223,1216,557,1591,1980,1831,1362,1708
"849",100224,153,NA,1063,1118,1225,2515,NA
"850",100226,1093,2678,2039,2080,2520,1277,621
"851",100228,800,1478,1409,1542,1409,606,1939
"852",100230,1704,NA,153,52,539,1640,NA
"853",100231,1174,2760,2041,2199,2422,1366,373
"854",100232,480,NA,1755,1409,1460,277,1608
"855",100234,1301,NA,2464,2623,214,1577,NA
"856",100236,1557,1478,1985,2177,2444,1411,2915
"857",100238,1048,2288,1409,1492,1646,462,1853
"858",100240,NA,NA,NA,NA,NA,NA,NA
"859",100242,606,NA,1591,1134,2157,723,1005
"860",100243,1509,431,2005,2047,2005,958,488
"861",100244,820,NA,2437,2354,2651,1649,1243
"862",100246,1762,630,1509,1782,1800,1484,1117
"863",100248,1487,1882,2127,2009,2301,1362,1778
"864",100249,737,NA,1798,1075,1107,566,1105
"865",100252,530,NA,1894,1283,1385,2701,546
"866",100253,2714,NA,1700,1589,2262,980,786
"867",100254,506,1301,1174,1228,1836,723,1090
"868",100255,NA,NA,395,2450,423,1167,NA
"869",100256,1388,2418,1972,1993,1366,810,1317
"870",100258,1909,357,1972,4,180,2050,640
"871",100259,810,NA,1680,1858,1991,942,817
"872",100260,803,NA,2095,2101,2278,942,1344
"873",100264,1641,2555,2490,2090,2536,1400,646
"874",100265,1849,NA,2121,2228,2566,1509,1143
"875",100266,1431,NA,678,993,1338,385,NA
"876",100267,2515,NA,1161,1313,1093,1959,942
"877",100268,2176,NA,488,1306,1409,308,NA
"878",100269,512,NA,744,840,1053,39,794
"879",100275,2623,NA,803,803,1328,225,370
"880",100276,1514,NA,871,521,566,1769,NA
"881",100277,NA,NA,NA,NA,1640,NA,NA
"882",100281,820,NA,1674,1380,2017,826,310
"883",100284,1547,NA,1103,2606,930,NA,NA
"884",100285,1514,NA,164,2450,575,1301,NA
"885",100286,862,NA,1698,1591,1942,1793,329
"886",100287,2665,NA,598,1316,1865,277,1800
"887",100288,NA,NA,1743,2176,2246,885,350
"888",100289,2497,1882,288,1238,1286,153,819
"889",100290,2648,NA,2614,2753,368,1831,1825
"890",100291,2176,NA,164,27,958,1796,1305
"891",100292,1,NA,717,498,1192,2760,NA
"892",100296,1640,NA,1075,792,1233,2063,940
"893",100298,NA,NA,NA,NA,NA,NA,NA
"894",100299,357,NA,640,690,690,506,NA
"895",100302,2063,NA,942,539,1203,1796,NA
"896",100307,2749,NA,816,1040,1952,14,1624
"897",100313,NA,NA,2324,2194,2088,NA,NA
"898",100314,1577,NA,225,737,995,1984,NA
"899",100315,2154,NA,27,405,909,2046,1407
"900",100316,2404,NA,1093,988,1334,2432,NA
"901",100319,1796,NA,196,245,728,2176,598
"902",100320,NA,NA,1743,1704,1670,NA,NA
"903",100321,NA,NA,488,130,488,1796,1093
"904",100322,NA,NA,NA,NA,NA,NA,NA
"905",100326,NA,NA,NA,NA,NA,NA,NA
"906",101300,NA,NA,2063,1854,2340,NA,NA
"907",101301,1743,NA,606,506,1151,1215,NA
"908",101302,NA,NA,NA,1215,2259,NA,NA
"909",101303,NA,NA,NA,NA,NA,NA,NA
"910",101304,NA,NA,2176,2131,2568,NA,NA
"911",101305,NA,NA,NA,NA,1854,NA,NA
"912",101307,NA,NA,2275,2305,405,NA,NA
"913",101308,NA,NA,2515,2450,374,NA,NA
"914",101309,NA,NA,2194,2007,2131,NA,NA
"915",101310,NA,NA,480,2749,640,1112,NA
"916",101311,NA,NA,1391,2418,2714,NA,NA
"917",101312,NA,NA,1577,1514,2418,NA,NA
"918",101313,NA,NA,2027,2154,2305,NA,NA
"919",103300,NA,NA,NA,NA,NA,NA,NA
"920",103301,NA,NA,NA,NA,NA,NA,NA
"921",103303,NA,NA,NA,NA,NA,NA,NA
"922",103304,NA,NA,NA,NA,NA,NA,NA
"923",110001,1134,NA,1740,1956,2414,1072,1688
"924",110002,1257,NA,450,2714,1184,1934,NA
"925",110003,288,NA,1740,1376,1758,2760,1354
"926",110004,1301,NA,277,2665,891,NA,NA
"927",110005,1145,NA,1883,1833,2226,1060,1717
"928",110006,318,NA,530,852,1251,1093,1487
"929",110007,1557,506,2031,1949,2272,1641,2178
"930",110008,530,NA,737,606,1748,2749,1156
"931",110010,1053,2665,423,2146,1829,1242,304
"932",110011,980,NA,622,1319,1716,440,743
"933",110015,1167,NA,2623,2623,176,1959,NA
"934",110016,630,NA,1151,1328,1238,164,1285
"935",110018,130,NA,1283,1145,1376,431,NA
"936",110023,2650,NA,775,606,1737,2450,NA
"937",110024,NA,NA,1849,1351,1885,498,1133
"938",110025,1025,NA,1797,2003,1935,1072,1473
"939",110026,NA,NA,2154,2432,885,1112,NA
"940",110027,NA,NA,2582,2749,930,1301,NA
"941",110028,1947,787,1815,2621,100,1891,2172
"942",110029,2290,1611,2425,37,537,2132,901
"943",110030,357,NA,1184,967,1615,153,988
"944",110031,834,NA,1644,1233,1891,840,1352
"945",110032,1610,NA,2714,2690,1521,1959,NA
"946",110034,256,2418,2594,328,1392,1156,1559
"947",110035,1949,930,2495,337,516,2471,965
"948",110036,1000,52,1045,1860,1900,1680,1694
"949",110038,995,NA,1063,1388,2051,1093,2131
"950",110039,1347,NA,2529,2497,800,1215,NA
"951",110040,1257,NA,2324,2714,385,NA,NA
"952",110041,NA,NA,277,2529,1626,2529,NA
"953",110042,NA,NA,697,225,1040,NA,NA
"954",110043,942,958,1479,1603,1594,1453,2163
"955",110044,1547,NA,2650,2555,548,2727,NA
"956",110045,NA,NA,39,2623,52,NA,NA
"957",110046,1905,NA,395,413,871,2464,NA
"958",110050,NA,NA,2229,1112,2543,NA,NA
"959",110051,1514,NA,2582,119,1445,2088,NA
"960",110054,1139,NA,1680,1542,2284,1082,750
"961",110064,2355,NA,512,690,1322,891,2098
"962",110069,935,NA,2028,1942,2402,591,921
"963",110071,NA,NA,2340,1670,108,NA,NA
"964",110073,NA,NA,2305,1824,186,1301,NA
"965",110074,1897,766,2292,2569,2718,1766,356
"966",110075,225,NA,1053,1045,1290,267,938
"967",110076,865,NA,1086,1680,1889,834,1501
"968",110078,1139,1371,374,1873,1302,413,1504
"969",110079,119,NA,462,1376,591,1954,1868
"970",110082,1357,1492,1599,2281,2506,1441,1199
"971",110083,1665,1819,1192,2277,2055,1238,928
"972",110086,NA,NA,1905,1984,669,NA,NA
"973",110087,1583,539,2353,2671,190,1833,518
"974",110089,1301,NA,1286,723,1247,2088,1368
"975",110091,2404,NA,1168,1345,1328,405,2076
"976",110092,NA,NA,2543,2229,488,NA,NA
"977",110095,498,NA,1357,1277,1649,766,1471
"978",110100,NA,NA,1431,1984,2432,NA,NA
"979",110101,NA,NA,1905,NA,2355,NA,NA
"980",110104,2404,NA,622,164,877,2154,NA
"981",110105,NA,NA,683,803,1392,2229,860
"982",110107,2090,1515,1878,2349,2309,1916,1772
"983",110109,NA,NA,256,2404,591,NA,NA
"984",110111,NA,NA,1431,NA,2246,NA,NA
"985",110113,NA,NA,NA,NA,2515,NA,NA
"986",110115,2450,NA,450,1032,909,980,852
"987",110121,NA,NA,1704,2582,2387,NA,NA
"988",110122,1392,480,2051,1782,2146,1559,1716
"989",110124,1431,NA,395,63,1552,2154,NA
"990",110125,277,NA,980,775,1589,99,1633
"991",110128,395,NA,787,703,1571,2481,1298
"992",110129,1646,462,1815,2456,2540,1793,1171
"993",110130,NA,NA,1301,NA,1640,NA,NA
"994",110132,NA,NA,2529,2288,521,2027,NA
"995",110135,NA,NA,2131,2027,176,1257,NA
"996",110142,NA,NA,2324,2088,63,NA,NA
"997",110143,703,NA,1559,2006,2250,1161,1403
"998",110146,NA,NA,2305,1640,2714,NA,NA
"999",110150,NA,NA,245,2582,1156,1704,NA
"1000",110153,NA,NA,308,2727,857,NA,NA
"1001",110161,2714,NA,2650,235,1800,288,1114
"1002",110164,664,348,1432,1693,1758,575,2142
"1003",110165,328,NA,962,1060,723,1161,2063
"1004",110168,1972,1095,1564,2276,2279,1247,2072
"1005",110177,2714,NA,1128,935,1897,308,1635
"1006",110184,318,NA,1082,1151,1800,2714,589
"1007",110187,NA,NA,2194,2131,119,NA,NA
"1008",110189,NA,NA,440,2288,548,NA,NA
"1009",110190,NA,NA,NA,NA,1431,NA,NA
"1010",110191,488,NA,1603,1926,1960,1005,808
"1011",110192,591,NA,1404,1385,1948,918,1223
"1012",110194,NA,NA,2209,1478,119,NA,NA
"1013",110198,87,NA,498,1012,1562,622,875
"1014",110200,NA,NA,NA,NA,NA,NA,NA
"1015",110201,NA,NA,2555,2529,462,NA,NA
"1016",110205,NA,NA,2176,2259,186,NA,NA
"1017",110209,NA,NA,NA,NA,NA,NA,NA
"1018",110215,1145,NA,1371,2017,2631,900,323
"1019",110225,2464,NA,462,348,1427,NA,581
"1020",110226,1670,NA,2464,506,423,1824,NA
"1021",110229,2418,NA,1161,1179,1891,338,562
"1022",110230,164,NA,225,1272,862,39,480
"1023",110233,NA,NA,NA,NA,NA,NA,NA
"1024",110234,NA,NA,NA,NA,NA,NA,NA
"1025",111300,NA,NA,NA,1167,NA,NA,NA
"1026",111302,NA,NA,1257,NA,1934,NA,NA
"1027",111303,NA,NA,NA,NA,NA,NA,NA
"1028",111304,NA,NA,NA,NA,1704,NA,NA
"1029",111305,NA,NA,NA,1257,2340,NA,NA
"1030",111306,NA,NA,1577,NA,2229,NA,NA
"1031",111308,NA,NA,NA,1215,NA,NA,NA
"1032",111310,NA,NA,1610,1743,1984,NA,NA
"1033",111311,NA,NA,NA,NA,1391,NA,NA
"1034",111312,NA,NA,NA,NA,1431,NA,NA
"1035",111313,NA,NA,1743,1704,153,NA,NA
"1036",111314,NA,NA,NA,NA,2176,NA,NA
"1037",111316,NA,NA,NA,NA,1670,NA,NA
"1038",111318,NA,NA,NA,1514,2515,NA,NA
"1039",111319,NA,NA,NA,NA,NA,NA,NA
"1040",111320,NA,NA,2194,1301,225,NA,NA
"1041",111323,NA,NA,NA,NA,NA,NA,NA
"1042",111324,NA,NA,1514,1547,365,NA,NA
"1043",111325,NA,NA,2194,2246,2749,NA,NA
"1044",111326,NA,NA,1167,NA,1301,NA,NA
"1045",111327,NA,NA,1514,1215,703,NA,NA
"1046",111328,NA,NA,NA,NA,1478,NA,NA
"1047",111329,NA,NA,1301,1514,2529,NA,NA
"1048",111330,NA,NA,NA,NA,1547,NA,NA
"1049",111331,NA,NA,NA,NA,NA,NA,NA
"1050",111332,NA,NA,NA,NA,1514,NA,NA
"1051",111333,NA,NA,2636,1854,27,NA,NA
"1052",111334,NA,NA,NA,1610,2288,NA,NA
"1053",111335,NA,NA,2176,2007,2404,NA,NA
"1054",111336,NA,NA,2246,1743,2464,NA,NA
"1055",113300,NA,NA,NA,NA,NA,NA,NA
"1056",113301,NA,NA,NA,NA,NA,NA,NA
"1057",120001,1492,539,471,1737,2362,1564,2039
"1058",120002,423,1431,2727,512,1113,108,2002
"1059",120004,2665,NA,2046,2340,935,1905,NA
"1060",120005,141,NA,328,717,958,186,NA
"1061",120006,52,NA,2387,75,942,440,1237
"1062",120007,431,1478,2154,803,2090,471,1786
"1063",120011,1854,NA,NA,1824,2259,1854,NA
"1064",120014,1577,NA,1478,2555,539,2714,NA
"1065",120019,NA,NA,1547,1984,462,1882,NA
"1066",120022,640,2555,2568,891,1807,539,760
"1067",120026,930,NA,652,816,1952,728,2013
"1068",120028,NA,NA,NA,1577,1824,1167,NA
"1069",121300,NA,NA,NA,1112,1984,NA,NA
